,EMOTION,TWEET_ID
894,SADNESS,1263516519272595456
895,ANGER,1246571255299330049
896,DISGUST,1282302011015344131
897,ANGER,1245549354078875648
898,SURPRISE,1257300266354970624
899,FEAR,1466831133094682629
900,ANGER,1349707965029359616
901,ANGER,1338162380199452672
902,TRUST,1260709246632710149
903,TRUST,1263672349334921223
904,DISGUST,1417040717969457154
905,TRUST,1256427718297583616
906,SURPRISE,1409632905316356098
907,ANGER,1289216114166075394
908,NONE,1359710193362288641
909,SURPRISE,1292961168492036096
910,SADNESS,1245057076545622016
911,SURPRISE,1301953808612954113
912,ANTICIPATION,1351192367563472897
913,NONE,1281325951922683904
914,SADNESS,1287808104625778689
915,ANGER,1397263298945593350
916,FEAR,1440861986565201920
917,SADNESS,1286776442752204800
918,ANGER,1352435521369362433
919,SURPRISE,1257132838941528067
920,NONE,1411497910018220033
921,ANTICIPATION,1336375274326401024
922,ANTICIPATION,1251223103746654208
923,JOY,1412567127207317504
924,TRUST,1246608634286608384
925,TRUST,1255928069052743680
926,NONE,1389908237747687425
927,ANGER,1273262046067462144
928,ANGER,1428791916859215873
929,FEAR,1279625256013983750
930,SURPRISE,1256020255979081732
931,TRUST,1418298073445453824
932,SURPRISE,1390411068455915530
933,SURPRISE,1267122901142188033
934,ANGER,1320427262294986753
935,ANGER,1273634278367256580
936,SURPRISE,1342686385606713344
937,NONE,1333582480436150273
938,ANGER,1297994574367993857
939,SADNESS,1354941406129881099
940,DISGUST,1373497146880651265
941,TRUST,1266051765650231296
942,SURPRISE,1367183406178717699
943,TRUST,1246592286613549058
944,NONE,1250099834066882560
945,TRUST,1273367345130586116
946,NONE,1334532477826846720
947,DISGUST,1296657778610708483
948,ANGER,1352432368259362817
949,ANGER,1252583419009216512
950,FEAR,1419345955078475776
951,JOY,1430957732887158785
952,ANGER,1390734174340980746
953,DISGUST,1270142483947716608
954,SADNESS,1247269693628481537
955,NONE,1337945179601465344
956,FEAR,1250723496893743105
957,SURPRISE,1275513704088432640
958,JOY,1266548246681399298
959,JOY,1397310895563411457
960,ANGER,1414661149954482192
961,DISGUST,1255311166097719297
962,SURPRISE,1250110459648167936
963,ANGER,1373305407024807940
964,ANTICIPATION,1252932371701063686
965,SURPRISE,1352472979528060928
966,ANTICIPATION,1253790390726979585
967,SURPRISE,1251889992177119232
968,TRUST,1436074602015363072
969,TRUST,1315139841265262592
970,TRUST,1407396645898178567
971,ANTICIPATION,1452392437108785153
972,ANGER,1251932107892539392
973,ANTICIPATION,1251884316562522114
974,NONE,1420358635763474442
975,ANTICIPATION,1293637918230282244
976,TRUST,1403785475169603585
977,ANGER,1349130314103349250
978,ANTICIPATION,1372596982682943488
979,NONE,1266893326114074624
980,JOY,1412929458152091650
981,DISGUST,1342956647963111430
982,NONE,1350281965384167425
983,ANGER,1271113074347393024
984,ANGER,1405576212915712001
985,ANGER,1254943009134858241
986,ANTICIPATION,1273822039070126080
987,SURPRISE,1399030627580760067
988,DISGUST,1287766361729466368
989,JOY,1393414619906117633
990,SURPRISE,1252769610702585856
991,SADNESS,1308421702234316808
992,TRUST,1398279537788690436
993,DISGUST,1316282257619988481
994,ANGER,1256626101734068224
995,DISGUST,1353902299651956736
996,NONE,1300838686230155264
997,TRUST,1453721688554676248
998,SURPRISE,1275935159909564419
999,SADNESS,1250727923142799360
1000,ANGER,1355690623991500800
1001,FEAR,1261667307857698816
1002,SURPRISE,1265648530712080384
1003,ANGER,1370121382361759749
1004,JOY,1379447514257092610
1005,SURPRISE,1427317253523996673
1006,NONE,1290716091220725763
1007,ANTICIPATION,1265714354780921857
1008,JOY,1252730296987979776
1009,NONE,1311315165913153538
1010,SURPRISE,1263980775218634752
1011,JOY,1259967834953662464
1012,TRUST,1248702778781859840
1013,ANTICIPATION,1255641936033124353
1014,ANGER,1423711270214246400
1015,ANGER,1333466233237364737
1016,SADNESS,1353525017569599488
1017,TRUST,1461118914868355074
1018,ANGER,1349403809525755904
1019,NONE,1258212953331040257
1020,ANGER,1374363769095163904
1021,ANGER,1351891207526383616
1022,FEAR,1245803719364612098
1023,NONE,1266115610133569543
1024,TRUST,1271671424197914626
1025,JOY,1342724553538093056
1026,SADNESS,1393761627531587585
1027,SADNESS,1387074726011494400
1028,TRUST,1253748042706149377
1029,ANTICIPATION,1255878254939877376
1030,SADNESS,1307734562261344256
1031,JOY,1276493926568951808
1032,SURPRISE,1268302931771527168
1033,ANTICIPATION,1250919221552283648
1034,TRUST,1271531143939178496
1035,ANGER,1357444337039245312
1036,ANTICIPATION,1260975450014265345
1037,ANGER,1258253770712121345
1038,TRUST,1266148575504973825
1039,SADNESS,1269722818997915649
1040,TRUST,1376730618810236930
1041,TRUST,1263165653202006016
1042,NONE,1250668850133250050
1043,NONE,1256546886799880194
1044,ANTICIPATION,1347218545512472578
1045,TRUST,1427305017095204866
1046,ANTICIPATION,1259881310425804801
1047,ANTICIPATION,1250114214796169217
1048,ANTICIPATION,1384662158059864067
1049,TRUST,1302402976770936833
1050,TRUST,1309522412183023616
1051,TRUST,1443957077890658308
1052,ANTICIPATION,1250030850319822857
1053,TRUST,1254863204364083200
1054,FEAR,1266978353006940160
1055,ANGER,1357158874671960070
1056,ANGER,1365647689233358853
1057,TRUST,1329644899168292865
1058,SURPRISE,1399913564173914113
1059,NONE,1256500703008342016
1060,TRUST,1403219809110794242
1061,TRUST,1419287965214420994
1062,TRUST,1258438789883723777
1063,JOY,1423993408104714244
1064,ANGER,1328156529850277889
1065,ANGER,1438885780869558278
1066,SADNESS,1415404824095559682
1067,JOY,1294878685238046721
1068,TRUST,1265647267677188096
1069,ANTICIPATION,1262115939052593152
1070,ANTICIPATION,1420141627042062336
1071,NONE,1276962363326042116
1072,DISGUST,1435306007014608899
1073,ANTICIPATION,1286051181660262400
1074,TRUST,1257873876203290626
1075,SURPRISE,1339552215661342720
1076,NONE,1419780405444681731
1077,SURPRISE,1315980000902995968
1078,NONE,1392183706635354112
1079,TRUST,1266069538170376194
1080,JOY,1340331802704015360
1081,SURPRISE,1356032857550929923
1082,ANGER,1259143102524264448
1083,SURPRISE,1257412785740414976
1084,SADNESS,1251273123783114752
1085,TRUST,1262472004759949313
1086,ANTICIPATION,1267526124525039616
1087,ANTICIPATION,1425097707769765897
1088,JOY,1281778831263760385
1089,DISGUST,1274427439943483393
1090,DISGUST,1322655582344523776
1091,TRUST,1446243132639678468
1092,SURPRISE,1270146480884428800
1093,JOY,1366801223119237137
1094,TRUST,1249975327478165505
1095,TRUST,1360348469861306368
1096,ANGER,1254988767565426691
1097,SADNESS,1430787203739787266
1098,SADNESS,1361547966436298752
1099,TRUST,1312469831585677312
1100,JOY,1433786958820659202
1101,ANGER,1301129368530497536
1102,ANGER,1282277105372286976
1103,JOY,1382435066807164933
1104,ANGER,1267616533477392384
1105,DISGUST,1329647711008792577
1106,ANGER,1401965179684986883
1107,ANGER,1255507458094759944
1108,NONE,1285654985850736642
1109,TRUST,1247677047092084736
1110,ANGER,1298612012491177984
1111,DISGUST,1335412779864436736
1112,DISGUST,1266785434996051968
1113,SURPRISE,1316164806303535104
1114,TRUST,1399794084991094786
1115,TRUST,1284599660108066816
1116,NONE,1275886499691708416
1117,SADNESS,1338663506627842049
1118,ANTICIPATION,1253000177809571840
1119,ANGER,1329121730082824193
1120,SURPRISE,1345055596379303937
1121,JOY,1436188278663704600
1122,SURPRISE,1258269081930588161
1123,DISGUST,1271793355039682560
1124,DISGUST,1355181182854590465
1125,DISGUST,1341186596507414530
1126,NONE,1313911798962282498
1127,SURPRISE,1257375632562040832
1128,TRUST,1270510525042946048
1129,TRUST,1292844722331869188
1130,SURPRISE,1256313507223670795
1131,SADNESS,1332456933874425857
1132,TRUST,1296837446982864896
1133,TRUST,1295898798489833473
1134,SURPRISE,1362042737516830720
1135,ANGER,1346665203409113089
1136,SADNESS,1297547928970465280
1137,JOY,1392582609591586818
1138,DISGUST,1273437722091368449
1139,TRUST,1414054882726797315
1140,ANTICIPATION,1286453796101435394
1141,NONE,1260455263980716036
1142,JOY,1276303110294683650
1143,TRUST,1258814230616084480
1144,TRUST,1251349708762755074
1145,SURPRISE,1306952952519696385
1146,TRUST,1383046776249151494
1147,SADNESS,1246075137901854721
1148,FEAR,1430952072057344003
1149,ANTICIPATION,1341763178028359681
1150,ANGER,1317620495706062848
1151,DISGUST,1250662619641335810
1152,SURPRISE,1278735810590838829
1153,NONE,1259243616846954499
1154,NONE,1364792675405332481
1155,ANGER,1435972805900734467
1156,SURPRISE,1304703991570403328
1157,ANGER,1255191373910880256
1158,ANTICIPATION,1264624292702101506
1159,SURPRISE,1262621618796404736
1160,ANGER,1265453028355846150
1161,ANGER,1288674600046538753
1162,TRUST,1354281846008406016
1163,DISGUST,1402520078181179395
1164,JOY,1443048167558295555
1165,ANGER,1354804746347900941
1166,ANTICIPATION,1245230346427301889
1167,SADNESS,1298027572853379076
1168,SADNESS,1328918552091500545
1169,ANTICIPATION,1247133843456495616
1170,NONE,1258926707697946625
1171,TRUST,1275204010878865411
1172,ANGER,1329294554940452865
1173,NONE,1305370459802869761
1174,TRUST,1424514881915658242
1175,ANGER,1289508132906045440
1176,TRUST,1263492700894085121
1177,NONE,1333655491969392641
1178,ANGER,1348873527466856450
1179,SURPRISE,1294675984655044608
1180,JOY,1259499022777298944
1181,ANTICIPATION,1333418933672697856
1182,JOY,1249901728759250945
1183,DISGUST,1300126245435453440
1184,ANTICIPATION,1367937954342080513
1185,ANGER,1302238737481576449
1186,SURPRISE,1340037587084455944
1187,ANGER,1299380832260382720
1188,NONE,1263480162714136576
1189,NONE,1344114431236710401
1190,NONE,1257825133688954881
1191,TRUST,1392551959945678857
1192,NONE,1352952263116021760
1193,JOY,1247591682872352770
1194,ANGER,1315443974874828800
1195,DISGUST,1379840882854260738
1196,TRUST,1255382531312148482
1197,JOY,1282793743171629056
1198,NONE,1245905110716354560
1199,NONE,1274745949307514881
1200,DISGUST,1432547993404596236
1201,SADNESS,1435306200682270720
1202,ANTICIPATION,1281698841192919040
1203,ANGER,1330786082582130688
1204,ANGER,1256361544683646976
1205,ANTICIPATION,1363221496940830720
1206,SURPRISE,1246494179582078977
1207,SURPRISE,1340283913084792832
1208,ANGER,1259097382127575049
1209,NONE,1251379056953528325
1210,JOY,1276263178893234177
1211,FEAR,1359508219857686528
1212,DISGUST,1252791398056820738
1213,FEAR,1343356614162538497
1214,ANGER,1357013790206939137
1215,ANGER,1336796261136142336
1216,SADNESS,1284572195033939973
1217,DISGUST,1252991480978911234
1218,ANGER,1262545412491264002
1219,TRUST,1311510481341833222
1220,TRUST,1279197017063874561
1221,NONE,1263281454018166784
1222,NONE,1247589500156444673
1223,FEAR,1311331180973821953
1224,NONE,1248721584111652864
1225,JOY,1381958907002810370
1226,DISGUST,1425061047115915285
1227,JOY,1252144540435181568
1228,ANTICIPATION,1247639821457092608
1229,DISGUST,1244954627927355392
1230,JOY,1272949273013993480
1231,ANGER,1273656098147299328
1232,SADNESS,1424104269872082944
1233,SADNESS,1270936490282024961
1234,JOY,1364692938094243840
1235,FEAR,1306598886098731009
1236,TRUST,1407372288782061572
1237,ANTICIPATION,1280934239979008000
1238,JOY,1286137421629984774
1239,ANGER,1424355269744680967
1240,TRUST,1260757592088944640
1241,SURPRISE,1251440130256076801
1242,TRUST,1270196211883085824
1243,SADNESS,1249191454876073986
1244,FEAR,1245430396310843393
1245,ANGER,1397736403128262656
1246,ANGER,1283249930400915457
1247,TRUST,1375262540394065923
1248,ANGER,1417631281156927489
1249,TRUST,1304758171362304001
1250,SURPRISE,1266570608063758343
1251,FEAR,1412852689432625152
1252,TRUST,1278094922785206272
1253,TRUST,1256250664277155847
1254,SURPRISE,1249432499614363653
1255,DISGUST,1259139572950155264
1256,TRUST,1378151205642330112
1257,JOY,1383482043481280516
1258,DISGUST,1407170040852631557
1259,NONE,1248617183166337025
1260,DISGUST,1268283563520282630
1261,ANGER,1266761582450802688
1262,TRUST,1276932068765818881
1263,ANTICIPATION,1456282504978178051
1264,ANTICIPATION,1421108812182745088
1265,SURPRISE,1355166546776252418
1266,ANGER,1290128654677053440
1267,ANTICIPATION,1286028174598582278
1268,DISGUST,1263515661264961538
1269,FEAR,1290389512166793217
1270,ANGER,1319798339966275584
1271,SURPRISE,1251149235593949185
1272,ANGER,1246483004777619457
1273,NONE,1451972051368034310
1274,SURPRISE,1354205082120835072
1275,ANTICIPATION,1327608207418777602
1276,JOY,1400886881609465856
1277,SURPRISE,1284640522410307589
1278,JOY,1367594916268892168
1279,ANTICIPATION,1321680968533639168
1280,DISGUST,1460807626959298562
1281,ANTICIPATION,1257020858943619077
1282,ANGER,1430594407837884416
1283,JOY,1308268616790360065
1284,TRUST,1406050223890354177
1285,TRUST,1347383588812156928
1286,TRUST,1255720895282380800
1287,NONE,1260760372052520960
1288,TRUST,1261868814678908932
1289,NONE,1250140422992580611
1290,DISGUST,1282351590465126400
1291,ANTICIPATION,1252644145224650755
1292,ANGER,1351357842490613761
1293,SURPRISE,1270087864844537857
1294,SURPRISE,1327277824642850817
1295,TRUST,1305309941218115584
1296,DISGUST,1396200668260708354
1297,NONE,1319671185190375427
1298,TRUST,1290119094872576000
1299,ANTICIPATION,1253835663151112193
1300,DISGUST,1245134621475508225
1301,SURPRISE,1256305771274555399
1302,ANGER,1275652292893642754
1303,SURPRISE,1427510408169107488
1304,TRUST,1403576945057665031
1305,NONE,1261144441798234113
1306,ANTICIPATION,1399779363344818178
1307,NONE,1270770649003417601
1308,SURPRISE,1357530522906460160
1309,ANTICIPATION,1390409211348197382
1310,JOY,1256008580421083138
1311,TRUST,1280164999428575232
1312,ANTICIPATION,1253711428676190241
1313,SURPRISE,1435774160479916033
1314,ANTICIPATION,1340148689893879809
1315,JOY,1387470550612824066
1316,TRUST,1300697596705423363
1317,DISGUST,1378398582953365518
1318,ANGER,1245470768189845510
1319,NONE,1466778810901307397
1320,ANTICIPATION,1250480457575043072
1321,TRUST,1346535616230653952
1322,SURPRISE,1276377373760524288
1323,ANTICIPATION,1246157004227436545
1324,SURPRISE,1255705042126061580
1325,SURPRISE,1263964952634802177
1326,DISGUST,1271858045228900352
1327,JOY,1390930912842551298
1328,ANTICIPATION,1401129131019059202
1329,FEAR,1330646712025800715
1330,JOY,1250609811475005445
1331,SADNESS,1323700766201257984
1332,ANGER,1265718212085387266
1333,NONE,1422786944501747713
1334,DISGUST,1398337973830131716
1335,NONE,1257127361155342337
1336,TRUST,1258052925169033218
1337,ANTICIPATION,1251001131943297040
1338,ANGER,1257006041658806272
1339,TRUST,1316084725203628032
1340,SURPRISE,1283982953534689280
1341,SADNESS,1291693790709850112
1342,SURPRISE,1287542968233136128
1343,ANGER,1353531092733747201
1344,ANGER,1403029364791463942
1345,SADNESS,1423354996712632323
1346,TRUST,1248327180322516994
1347,TRUST,1392684676066643969
1348,ANTICIPATION,1448386363338919936
1349,SURPRISE,1250922616417902593
1350,TRUST,1267574500515708928
1351,TRUST,1250148670827266052
1352,SURPRISE,1415676487445876746
1353,TRUST,1458867055751417859
1354,NONE,1299099613706633217
1355,SADNESS,1248649388668456964
1356,TRUST,1289370253953130496
1357,SURPRISE,1266436547022381056
1358,SURPRISE,1435236324139847691
1359,TRUST,1246318465029304320
1360,DISGUST,1413911077839114241
1361,JOY,1278476370889314304
1362,ANTICIPATION,1290778763526115328
1363,SURPRISE,1270025153586491392
1364,ANTICIPATION,1380825175852249089
1365,TRUST,1261256156594479106
1366,SURPRISE,1274146939618111494
1367,TRUST,1246506127241564160
1368,NONE,1365067095600484352
1369,JOY,1333890841128149000
1370,ANGER,1279215573650624512
1371,SURPRISE,1265809143589371906
1372,SADNESS,1282859366367080449
1373,ANTICIPATION,1245399972041744386
1374,TRUST,1435017599713173509
1375,TRUST,1246348857576914944
1376,FEAR,1448858727541395459
1377,TRUST,1278535884674138112
1378,JOY,1247695922181689345
1379,ANTICIPATION,1372679662044860417
1380,TRUST,1346703052359741441
1381,ANGER,1376778647768608768
1382,ANGER,1279903989652320256
1383,DISGUST,1342138007751696386
1384,TRUST,1255501192349843458
1385,DISGUST,1294735287541800961
1386,JOY,1253849304147484673
1387,ANGER,1335357308172259328
1388,NONE,1362864130160431106
1389,ANGER,1251657560245092358
1390,JOY,1347607480965197824
1391,SURPRISE,1250927321336479751
1392,SURPRISE,1375918219320508420
1393,FEAR,1301679294876446720
1394,TRUST,1246266516326113280
1395,DISGUST,1246295837258297345
1396,TRUST,1249526634144772097
1397,TRUST,1365431713032265728
1398,SURPRISE,1314535574435442688
1399,ANTICIPATION,1350279384209399812
1400,ANGER,1250877577687904257
1401,TRUST,1281393492539985922
1402,JOY,1279257504036212736
1403,TRUST,1248501540307918848
1404,ANTICIPATION,1300507157629108225
1405,ANTICIPATION,1249826581721362434
1406,DISGUST,1427704802704871431
1407,JOY,1257385922473181184
1408,SURPRISE,1247042815177056256
1409,NONE,1294057907525267457
1410,ANTICIPATION,1375837970666766336
1411,ANTICIPATION,1311764974080004099
1412,TRUST,1354535200282324994
1413,ANGER,1370032367407161348
1414,NONE,1247325181569306631
1415,ANTICIPATION,1261698432789512193
1416,TRUST,1287380728259452929
1417,SURPRISE,1247649309035843586
1418,DISGUST,1246139201265045510
1419,ANTICIPATION,1279162575054417927
1420,ANGER,1313638462017417228
1421,SADNESS,1294309155747115008
1422,NONE,1250056523964809216
1423,SURPRISE,1324121607669977089
1424,ANTICIPATION,1396469078068453380
1425,FEAR,1425171305909862406
1426,SURPRISE,1356526565727891456
1427,ANTICIPATION,1255739410806702081
1428,ANTICIPATION,1248065027308912640
1429,ANTICIPATION,1255642085404708864
1430,ANGER,1349761378467401729
1431,SURPRISE,1450333992331329539
1432,SADNESS,1252415654562418689
1433,TRUST,1458080133466804245
1434,NONE,1416940953076654080
1435,SURPRISE,1311547367313870848
1436,ANTICIPATION,1255926245847560192
1437,ANGER,1286421167612530689
1438,TRUST,1254266276626739200
1439,ANTICIPATION,1306293868690845709
1440,SURPRISE,1260356253458460673
1441,FEAR,1417322177158811648
1442,NONE,1278023126069231617
1443,JOY,1326688067705516033
1444,TRUST,1265092147184795651
1445,DISGUST,1328344220990631936
1446,ANGER,1358487948761550848
1447,TRUST,1261157905836806146
1448,SURPRISE,1262568440159776768
1449,SURPRISE,1326896756873781248
1450,ANTICIPATION,1373700217778937862
1451,TRUST,1431724053514047489
1452,TRUST,1369784277261508608
1453,SADNESS,1251008769175293953
1454,TRUST,1245195457371860994
1455,SURPRISE,1360462918567923714
1456,NONE,1350484344499040256
1457,DISGUST,1247028081438539776
1458,ANGER,1246308703860666368
1459,NONE,1252098651737866240
1460,ANTICIPATION,1377357431634755585
1461,ANGER,1410723465875791874
1462,ANGER,1370053641919373312
1463,FEAR,1351995258784145426
1464,NONE,1445406332119568389
1465,NONE,1426192185574137858
1466,ANTICIPATION,1259084734862426113
1467,JOY,1413578093281910787
1468,TRUST,1254074870092177409
1469,FEAR,1253145772075384832
1470,TRUST,1260298181348384770
1471,SADNESS,1307744338055761920
1472,JOY,1274550059057557504
1473,SADNESS,1412369969300529157
1474,NONE,1246571777217699842
1475,DISGUST,1346440553139818499
1476,ANGER,1316039196012937216
1477,TRUST,1250262238025351170
1478,ANTICIPATION,1378462120266842113
1479,TRUST,1265788527352086528
1480,JOY,1305134030795440128
1481,JOY,1390877298941992961
1482,TRUST,1409035373892751363
1483,SURPRISE,1270220572723539968
1484,FEAR,1245104310733680643
1485,SURPRISE,1249725873168809984
1486,NONE,1271118104362270721
1487,ANGER,1412937272266219522
1488,JOY,1269696006016454657
1489,DISGUST,1250818913585119232
1490,NONE,1248671369459613697
1491,ANGER,1353410108227792897
1492,JOY,1404218235751436291
1493,ANTICIPATION,1267518985773481985
1494,TRUST,1292832659824156672
1495,SURPRISE,1421221736767541259
1496,DISGUST,1333848362303451136
1497,ANGER,1282031428792918017
1498,TRUST,1247627288755216384
1499,TRUST,1247128542875451393
1500,TRUST,1410645256023031811
1501,SURPRISE,1266497314442612750
1502,ANGER,1347223770919034882
1503,DISGUST,1277793793169747971
1504,JOY,1275145182862868480
1505,JOY,1294372911613202432
1506,NONE,1341778165778296839
1507,JOY,1381679411003539457
1508,SURPRISE,1352445242050555906
1509,TRUST,1282545029865713665
1510,JOY,1424897569428213768
1511,JOY,1389291897559060481
1512,ANGER,1313116547867500546
1513,ANTICIPATION,1299724042488942595
1514,TRUST,1263879373838520320
1515,SURPRISE,1259977834426220544
1516,SURPRISE,1383557817462784003
1517,SURPRISE,1264026826696986626
1518,NONE,1376211851478978561
1519,DISGUST,1280319448440700929
1520,SURPRISE,1289810413517971461
1521,TRUST,1282340978825650178
1522,ANGER,1291759074598514688
1523,SADNESS,1247400400702959616
1524,DISGUST,1363308037881085953
1525,SURPRISE,1275973927320326147
1526,JOY,1260646858290008064
1527,SADNESS,1279293387800264705
1528,ANGER,1290073664302587904
1529,NONE,1412894859233566720
1530,NONE,1335230019489161219
1531,ANTICIPATION,1257488130455805952
1532,SURPRISE,1360737292286058502
1533,TRUST,1428225487436984329
1534,NONE,1460377479944622080
1535,TRUST,1286402190337138688
1536,JOY,1413628401781379074
1537,TRUST,1359804621460557825
1538,SURPRISE,1350533318513577984
1539,SURPRISE,1245378446097711106
1540,ANTICIPATION,1301547662236418048
1541,JOY,1288905403250679808
1542,JOY,1346006472031948801
1543,SURPRISE,1247638037808517121
1544,ANGER,1380701511886454786
1545,ANTICIPATION,1349947269198602240
1546,NONE,1275997504765595649
1547,ANGER,1355726657915662344
1548,SADNESS,1456795142774419459
1549,NONE,1431887981166612480
1550,DISGUST,1249393475763597317
1551,JOY,1454573620462764035
1552,TRUST,1251929729449558017
1553,ANTICIPATION,1254645682159394816
1554,TRUST,1257790190933999616
1555,SADNESS,1429306315814359042
1556,SURPRISE,1263935728851042308
1557,TRUST,1289235096826810369
1558,ANGER,1266622074170286082
1559,SADNESS,1383282859817897992
1560,TRUST,1270148508301967361
1561,ANGER,1426316561921490945
1562,NONE,1383175962838257667
1563,ANGER,1416652037807349763
1564,JOY,1247944498455478272
1565,ANGER,1284321745940488192
1566,ANTICIPATION,1245042140218097664
1567,ANTICIPATION,1258181020324511744
1568,ANTICIPATION,1428923054227214337
1569,DISGUST,1254866354416480256
1570,NONE,1461429968202870795
1571,NONE,1353037961785434117
1572,NONE,1263926997132034048
1573,TRUST,1265806103390142464
1574,TRUST,1421961129916567553
1575,SURPRISE,1345511334100668416
1576,SADNESS,1380727387751522313
1577,SURPRISE,1279633610576887808
1578,ANTICIPATION,1366978658800435203
1579,SURPRISE,1288532248850042880
1580,TRUST,1318264600933040128
1581,SADNESS,1346252574299746313
1582,DISGUST,1280001443899092992
1583,SADNESS,1363699903680057348
1584,DISGUST,1342967218720616449
1585,NONE,1285749215340236801
1586,NONE,1326571095814778884
1587,ANTICIPATION,1250146818404450304
1588,ANTICIPATION,1423021121591517184
1589,TRUST,1244918630682263552
1590,SURPRISE,1420373850802511881
1591,ANGER,1276876536730312704
1592,ANGER,1453842094171242499
1593,FEAR,1405882073622122501
1594,SURPRISE,1255323379734904834
1595,TRUST,1348428881200635904
1596,TRUST,1294010785790910467
1597,DISGUST,1265850921415737344
1598,SADNESS,1331925889269972992
1599,NONE,1306080197213483010
1600,SURPRISE,1262067037628702722
1601,TRUST,1274424701511557125
1602,ANTICIPATION,1266159019384868865
1603,TRUST,1377072235148582915
1604,TRUST,1257505219744641024
1605,SURPRISE,1287933215739707392
1606,FEAR,1275466791674757121
1607,SURPRISE,1248794111517298688
1608,DISGUST,1339706583010271232
1609,ANTICIPATION,1254520061261254656
1610,ANTICIPATION,1393775246348541955
1611,TRUST,1322407592405000192
1612,DISGUST,1297261045799682049
1613,NONE,1253459385356963841
1614,ANTICIPATION,1429124966243569665
1615,TRUST,1248704442901422083
1616,DISGUST,1266033988751196160
1617,SURPRISE,1340147295061495808
1618,NONE,1319388790545330177
1619,NONE,1255702097733058560
1620,SURPRISE,1288932799978696704
1621,FEAR,1259268056532103168
1622,DISGUST,1292897295076331522
1623,ANTICIPATION,1254395211217637376
1624,DISGUST,1369360478296829953
1625,NONE,1245853677367296002
1626,SURPRISE,1336294103127089152
1627,SADNESS,1281746386661322753
1628,ANTICIPATION,1373874421325254659
1629,JOY,1388605013266780160
1630,DISGUST,1375622750862245890
1631,TRUST,1252128376279760899
1632,ANTICIPATION,1258530038263083009
1633,JOY,1360278787473117184
1634,ANGER,1312201474487676934
1635,DISGUST,1357032128983289861
1636,ANGER,1452306583921299463
1637,ANGER,1254965655125680128
1638,ANTICIPATION,1261825623162359808
1639,ANGER,1338112516237438976
1640,TRUST,1255523436111200258
1641,FEAR,1455624056988966919
1642,NONE,1262888033415725057
1643,ANTICIPATION,1333230021024964610
1644,ANTICIPATION,1304287374856183809
1645,ANTICIPATION,1256780701120163840
1646,TRUST,1245181106221006849
1647,ANGER,1375235831653404672
1648,NONE,1250060687637962753
1649,TRUST,1248863897425068032
1650,SURPRISE,1249510350787088384
1651,TRUST,1247294331318239233
1652,JOY,1244893796162297857
1653,TRUST,1292843770426228736
1654,SURPRISE,1337955333621370883
1655,ANTICIPATION,1390817747270049792
1656,ANGER,1416926595386912768
1657,DISGUST,1417133853643268098
1658,TRUST,1249544861658812421
1659,TRUST,1249502194908315648
1660,TRUST,1336542588547944449
1661,TRUST,1265489122820534273
1662,SURPRISE,1437568827609526276
1663,JOY,1438969599651942404
1664,SURPRISE,1245091622045380608
1665,ANGER,1278182929563295744
1666,ANTICIPATION,1417537647812124675
1667,ANTICIPATION,1281332671046721538
1668,SURPRISE,1381391357504335877
1669,TRUST,1253761904843075593
1670,ANTICIPATION,1260977316882235392
1671,ANGER,1409610405736034319
1672,SADNESS,1277409830249078784
1673,SURPRISE,1259275074865172482
1674,FEAR,1258744329075638273
1675,SURPRISE,1264626151915315200
1676,JOY,1266685956142370818
1677,TRUST,1251588917192687617
1678,ANTICIPATION,1322976530247512064
1679,TRUST,1280866966715142144
1680,TRUST,1275101456018759682
1681,NONE,1300835845092507648
1682,ANTICIPATION,1378719455795101697
1683,ANGER,1366539358275256322
1684,NONE,1334260654488875016
1685,FEAR,1289394460195844097
1686,SADNESS,1264743499045486594
1687,NONE,1288257534470623232
1688,SURPRISE,1353527623125708801
1689,DISGUST,1289727548268584960
1690,TRUST,1367307329499262976
1691,TRUST,1383527763156496384
1692,SADNESS,1253179079555088385
1693,NONE,1379476523808391169
1694,TRUST,1266362292091969536
1695,NONE,1285785612767780865
1696,TRUST,1256187502223937538
1697,ANGER,1286787637030920192
1698,ANGER,1422929469656940548
1699,ANGER,1336323199072518147
1700,JOY,1315505035124641793
1701,TRUST,1374752207879421952
1702,ANTICIPATION,1325902638681092096
1703,ANGER,1257464793415516162
1704,FEAR,1405398436514435073
1705,SURPRISE,1264674919427735552
1706,TRUST,1252108971005014019
1707,SURPRISE,1246109483924779008
1708,ANGER,1288570611665534977
1709,JOY,1251330468127047681
1710,ANTICIPATION,1271530802094972933
1711,ANGER,1249962275022073856
1712,SADNESS,1249707387180781568
1713,SURPRISE,1354219223627653122
1714,FEAR,1321630685476564992
1715,ANGER,1295710884719992840
1716,TRUST,1453189334534815745
1717,ANGER,1277671973527580672
1718,ANGER,1341069856179929088
1719,SURPRISE,1267618692730441728
1720,SURPRISE,1247247516766216194
1721,NONE,1338256829856374784
1722,SADNESS,1281007883535233027
1723,TRUST,1430229355238674441
1724,NONE,1248075919165657089
1725,DISGUST,1419019338384826369
1726,FEAR,1264783088229347328
1727,TRUST,1288560830561374213
1728,ANGER,1315806931454431232
1729,SURPRISE,1367873616562577412
1730,ANTICIPATION,1433123386159505415
1731,JOY,1281409141756633092
1732,FEAR,1256088894015107072
1733,SURPRISE,1400317230986973186
1734,TRUST,1244879633830600704
