,EMOTION,TWEET_ID
858,ANTICIPA,1246219205252349954
859,SORPRESA,1256297396985720832
860,ENOJO,1353726582360301574
861,ENOJO,1405311790649593860
862,ENOJO,1379281752024305667
863,TRISTEZA,1286024861085626368
864,SORPRESA,1281045485877223425
865,ALEGRIA,1292628278126288898
866,ENOJO,1264582493119959040
867,SORPRESA,1346489363987890178
868,ENOJO,1284334514106327040
869,SORPRESA,1279176874212515841
870,TRISTEZA,1295124019130372096
871,SORPRESA,1453557401072898049
872,NO,1285100428040929280
873,SORPRESA,1355688162367074306
874,SORPRESA,1310420395229614080
875,SORPRESA,1386689153841172484
876,SORPRESA,1426201333896564742
877,ACEPTA,1417909234587488256
878,ENOJO,1245060839503257600
879,ALEGRIA,1336735608312492032
880,ASCO,1311809133436440579
881,ENOJO,1307699492448280576
882,NO,1273458704126545920
883,ASCO,1332772506588033026
884,ALEGRIA,1269803345235058688
885,ALEGRIA,1262358080383303680
886,ACEPTA,1253747337676992512
887,NO,1252259410992300038
888,ANTICIPA,1387057578811838468
889,SORPRESA,1247197934619250688
890,ASCO,1378794687880949762
891,ACEPTA,1394710121511493633
892,SORPRESA,1353552191836069889
893,ASCO,1415310585466605575
894,TRISTEZA,1263516519272595456
895,ENOJO,1246571255299330049
896,ASCO,1282302011015344131
897,ENOJO,1245549354078875648
898,SORPRESA,1257300266354970624
899,MIEDO,1466831133094682629
900,ENOJO,1349707965029359616
901,ENOJO,1338162380199452672
902,ACEPTA,1260709246632710149
903,ACEPTA,1263672349334921223
904,ASCO,1417040717969457154
905,ACEPTA,1256427718297583616
906,SORPRESA,1409632905316356098
907,ENOJO,1289216114166075394
908,NO,1359710193362288641
909,SORPRESA,1292961168492036096
910,TRISTEZA,1245057076545622016
911,SORPRESA,1301953808612954113
912,ANTICIPA,1351192367563472897
913,NO,1281325951922683904
914,TRISTEZA,1287808104625778689
915,ENOJO,1397263298945593350
916,MIEDO,1440861986565201920
917,TRISTEZA,1286776442752204800
918,ENOJO,1352435521369362433
919,SORPRESA,1257132838941528067
920,NO,1411497910018220033
921,ANTICIPA,1336375274326401024
922,ANTICIPA,1251223103746654208
923,ALEGRIA,1412567127207317504
924,ACEPTA,1246608634286608384
925,ACEPTA,1255928069052743680
926,NO,1389908237747687425
927,ENOJO,1273262046067462144
928,ENOJO,1428791916859215873
929,MIEDO,1279625256013983750
930,SORPRESA,1256020255979081732
931,ACEPTA,1418298073445453824
932,SORPRESA,1390411068455915530
933,SORPRESA,1267122901142188033
934,ENOJO,1320427262294986753
935,ENOJO,1273634278367256580
936,SORPRESA,1342686385606713344
937,NO,1333582480436150273
938,ENOJO,1297994574367993857
939,TRISTEZA,1354941406129881099
940,ASCO,1373497146880651265
941,ACEPTA,1266051765650231296
942,SORPRESA,1367183406178717699
943,ACEPTA,1246592286613549058
944,NO,1250099834066882560
945,ACEPTA,1273367345130586116
946,NO,1334532477826846720
947,ASCO,1296657778610708483
948,ENOJO,1352432368259362817
949,ENOJO,1252583419009216512
950,MIEDO,1419345955078475776
951,ALEGRIA,1430957732887158785
952,ENOJO,1390734174340980746
953,ASCO,1270142483947716608
954,TRISTEZA,1247269693628481537
955,NO,1337945179601465344
956,MIEDO,1250723496893743105
957,SORPRESA,1275513704088432640
958,ALEGRIA,1266548246681399298
959,ALEGRIA,1397310895563411457
960,ENOJO,1414661149954482192
961,ASCO,1255311166097719297
962,SORPRESA,1250110459648167936
963,ENOJO,1373305407024807940
964,ANTICIPA,1252932371701063686
965,SORPRESA,1352472979528060928
966,ANTICIPA,1253790390726979585
967,SORPRESA,1251889992177119232
968,ACEPTA,1436074602015363072
969,ACEPTA,1315139841265262592
970,ACEPTA,1407396645898178567
971,ANTICIPA,1452392437108785153
972,ENOJO,1251932107892539392
973,ANTICIPA,1251884316562522114
974,NO,1420358635763474442
975,ANTICIPA,1293637918230282244
976,ACEPTA,1403785475169603585
977,ENOJO,1349130314103349250
978,ANTICIPA,1372596982682943488
979,NO,1266893326114074624
980,ALEGRIA,1412929458152091650
981,ASCO,1342956647963111430
982,NO,1350281965384167425
983,ENOJO,1271113074347393024
984,ENOJO,1405576212915712001
985,ENOJO,1254943009134858241
986,ANTICIPA,1273822039070126080
987,SORPRESA,1399030627580760067
988,ASCO,1287766361729466368
989,ALEGRIA,1393414619906117633
990,SORPRESA,1252769610702585856
991,TRISTEZA,1308421702234316808
992,ACEPTA,1398279537788690436
993,ASCO,1316282257619988481
994,ENOJO,1256626101734068224
995,ASCO,1353902299651956736
996,NO,1300838686230155264
997,ACEPTA,1453721688554676248
998,SORPRESA,1275935159909564419
999,TRISTEZA,1250727923142799360
1000,ENOJO,1355690623991500800
1001,MIEDO,1261667307857698816
1002,SORPRESA,1265648530712080384
1003,ENOJO,1370121382361759749
1004,ALEGRIA,1379447514257092610
1005,SORPRESA,1427317253523996673
1006,NO,1290716091220725763
1007,ANTICIPA,1265714354780921857
1008,ALEGRIA,1252730296987979776
1009,NO,1311315165913153538
1010,SORPRESA,1263980775218634752
1011,ALEGRIA,1259967834953662464
1012,ACEPTA,1248702778781859840
1013,ANTICIPA,1255641936033124353
1014,ENOJO,1423711270214246400
1015,ENOJO,1333466233237364737
1016,TRISTEZA,1353525017569599488
1017,ACEPTA,1461118914868355074
1018,ENOJO,1349403809525755904
1019,NO,1258212953331040257
1020,ENOJO,1374363769095163904
1021,ENOJO,1351891207526383616
1022,MIEDO,1245803719364612098
1023,NO,1266115610133569543
1024,ACEPTA,1271671424197914626
1025,ALEGRIA,1342724553538093056
1026,TRISTEZA,1393761627531587585
1027,TRISTEZA,1387074726011494400
1028,ACEPTA,1253748042706149377
1029,ANTICIPA,1255878254939877376
1030,TRISTEZA,1307734562261344256
1031,ALEGRIA,1276493926568951808
1032,SORPRESA,1268302931771527168
1033,ANTICIPA,1250919221552283648
1034,ACEPTA,1271531143939178496
1035,ENOJO,1357444337039245312
1036,ANTICIPA,1260975450014265345
1037,ENOJO,1258253770712121345
1038,ACEPTA,1266148575504973825
1039,TRISTEZA,1269722818997915649
1040,ACEPTA,1376730618810236930
1041,ACEPTA,1263165653202006016
1042,NO,1250668850133250050
1043,NO,1256546886799880194
1044,ANTICIPA,1347218545512472578
1045,ACEPTA,1427305017095204866
1046,ANTICIPA,1259881310425804801
1047,ANTICIPA,1250114214796169217
1048,ANTICIPA,1384662158059864067
1049,ACEPTA,1302402976770936833
1050,ACEPTA,1309522412183023616
1051,ACEPTA,1443957077890658308
1052,ANTICIPA,1250030850319822857
1053,ACEPTA,1254863204364083200
1054,MIEDO,1266978353006940160
1055,ENOJO,1357158874671960070
1056,ENOJO,1365647689233358853
1057,ACEPTA,1329644899168292865
1058,SORPRESA,1399913564173914113
1059,NO,1256500703008342016
1060,ACEPTA,1403219809110794242
1061,ACEPTA,1419287965214420994
1062,ACEPTA,1258438789883723777
1063,ALEGRIA,1423993408104714244
1064,ENOJO,1328156529850277889
1065,ENOJO,1438885780869558278
1066,TRISTEZA,1415404824095559682
1067,ALEGRIA,1294878685238046721
1068,ACEPTA,1265647267677188096
1069,ANTICIPA,1262115939052593152
1070,ANTICIPA,1420141627042062336
1071,NO,1276962363326042116
1072,ASCO,1435306007014608899
1073,ANTICIPA,1286051181660262400
1074,ACEPTA,1257873876203290626
1075,SORPRESA,1339552215661342720
1076,NO,1419780405444681731
1077,SORPRESA,1315980000902995968
1078,NO,1392183706635354112
1079,ACEPTA,1266069538170376194
1080,ALEGRIA,1340331802704015360
1081,SORPRESA,1356032857550929923
1082,ENOJO,1259143102524264448
1083,SORPRESA,1257412785740414976
1084,TRISTEZA,1251273123783114752
1085,ACEPTA,1262472004759949313
1086,ANTICIPA,1267526124525039616
1087,ANTICIPA,1425097707769765897
1088,ALEGRIA,1281778831263760385
1089,ASCO,1274427439943483393
1090,ASCO,1322655582344523776
1091,ACEPTA,1446243132639678468
1092,SORPRESA,1270146480884428800
1093,ALEGRIA,1366801223119237137
1094,ACEPTA,1249975327478165505
1095,ACEPTA,1360348469861306368
1096,ENOJO,1254988767565426691
1097,TRISTEZA,1430787203739787266
1098,TRISTEZA,1361547966436298752
1099,ACEPTA,1312469831585677312
1100,ALEGRIA,1433786958820659202
1101,ENOJO,1301129368530497536
1102,ENOJO,1282277105372286976
1103,ALEGRIA,1382435066807164933
1104,ENOJO,1267616533477392384
1105,ASCO,1329647711008792577
1106,ENOJO,1401965179684986883
1107,ENOJO,1255507458094759944
1108,NO,1285654985850736642
1109,ACEPTA,1247677047092084736
1110,ENOJO,1298612012491177984
1111,ASCO,1335412779864436736
1112,ASCO,1266785434996051968
1113,SORPRESA,1316164806303535104
1114,ACEPTA,1399794084991094786
1115,ACEPTA,1284599660108066816
1116,NO,1275886499691708416
1117,TRISTEZA,1338663506627842049
1118,ANTICIPA,1253000177809571840
1119,ENOJO,1329121730082824193
1120,SORPRESA,1345055596379303937
1121,ALEGRIA,1436188278663704600
1122,SORPRESA,1258269081930588161
1123,ASCO,1271793355039682560
1124,ASCO,1355181182854590465
1125,ASCO,1341186596507414530
1126,NO,1313911798962282498
1127,SORPRESA,1257375632562040832
1128,ACEPTA,1270510525042946048
1129,ACEPTA,1292844722331869188
1130,SORPRESA,1256313507223670795
1131,TRISTEZA,1332456933874425857
1132,ACEPTA,1296837446982864896
1133,ACEPTA,1295898798489833473
1134,SORPRESA,1362042737516830720
1135,ENOJO,1346665203409113089
1136,TRISTEZA,1297547928970465280
1137,ALEGRIA,1392582609591586818
1138,ASCO,1273437722091368449
1139,ACEPTA,1414054882726797315
1140,ANTICIPA,1286453796101435394
1141,NO,1260455263980716036
1142,ALEGRIA,1276303110294683650
1143,ACEPTA,1258814230616084480
1144,ACEPTA,1251349708762755074
1145,SORPRESA,1306952952519696385
1146,ACEPTA,1383046776249151494
1147,TRISTEZA,1246075137901854721
1148,MIEDO,1430952072057344003
1149,ANTICIPA,1341763178028359681
1150,ENOJO,1317620495706062848
1151,ASCO,1250662619641335810
1152,SORPRESA,1278735810590838829
1153,NO,1259243616846954499
1154,NO,1364792675405332481
1155,ENOJO,1435972805900734467
1156,SORPRESA,1304703991570403328
1157,ENOJO,1255191373910880256
1158,ANTICIPA,1264624292702101506
1159,SORPRESA,1262621618796404736
1160,ENOJO,1265453028355846150
1161,ENOJO,1288674600046538753
1162,ACEPTA,1354281846008406016
1163,ASCO,1402520078181179395
1164,ALEGRIA,1443048167558295555
1165,ENOJO,1354804746347900941
1166,ANTICIPA,1245230346427301889
1167,TRISTEZA,1298027572853379076
1168,TRISTEZA,1328918552091500545
1169,ANTICIPA,1247133843456495616
1170,NO,1258926707697946625
1171,ACEPTA,1275204010878865411
1172,ENOJO,1329294554940452865
1173,NO,1305370459802869761
1174,ACEPTA,1424514881915658242
1175,ENOJO,1289508132906045440
1176,ACEPTA,1263492700894085121
1177,NO,1333655491969392641
1178,ENOJO,1348873527466856450
1179,SORPRESA,1294675984655044608
1180,ALEGRIA,1259499022777298944
1181,ANTICIPA,1333418933672697856
1182,ALEGRIA,1249901728759250945
1183,ASCO,1300126245435453440
1184,ANTICIPA,1367937954342080513
1185,ENOJO,1302238737481576449
1186,SORPRESA,1340037587084455944
1187,ENOJO,1299380832260382720
1188,NO,1263480162714136576
1189,NO,1344114431236710401
1190,NO,1257825133688954881
1191,ACEPTA,1392551959945678857
1192,NO,1352952263116021760
1193,ALEGRIA,1247591682872352770
1194,ENOJO,1315443974874828800
1195,ASCO,1379840882854260738
1196,ACEPTA,1255382531312148482
1197,ALEGRIA,1282793743171629056
1198,NO,1245905110716354560
1199,NO,1274745949307514881
1200,ASCO,1432547993404596236
1201,TRISTEZA,1435306200682270720
1202,ANTICIPA,1281698841192919040
1203,ENOJO,1330786082582130688
1204,ENOJO,1256361544683646976
1205,ANTICIPA,1363221496940830720
1206,SORPRESA,1246494179582078977
1207,SORPRESA,1340283913084792832
1208,ENOJO,1259097382127575049
1209,NO,1251379056953528325
1210,ALEGRIA,1276263178893234177
1211,MIEDO,1359508219857686528
1212,ASCO,1252791398056820738
1213,MIEDO,1343356614162538497
1214,ENOJO,1357013790206939137
1215,ENOJO,1336796261136142336
1216,TRISTEZA,1284572195033939973
1217,ASCO,1252991480978911234
1218,ENOJO,1262545412491264002
1219,ACEPTA,1311510481341833222
1220,ACEPTA,1279197017063874561
1221,NO,1263281454018166784
1222,NO,1247589500156444673
1223,MIEDO,1311331180973821953
1224,NO,1248721584111652864
1225,ALEGRIA,1381958907002810370
1226,ASCO,1425061047115915285
1227,ALEGRIA,1252144540435181568
1228,ANTICIPA,1247639821457092608
1229,ASCO,1244954627927355392
1230,ALEGRIA,1272949273013993480
1231,ENOJO,1273656098147299328
1232,TRISTEZA,1424104269872082944
1233,TRISTEZA,1270936490282024961
1234,ALEGRIA,1364692938094243840
1235,MIEDO,1306598886098731009
1236,ACEPTA,1407372288782061572
1237,ANTICIPA,1280934239979008000
1238,ALEGRIA,1286137421629984774
1239,ENOJO,1424355269744680967
1240,ACEPTA,1260757592088944640
1241,SORPRESA,1251440130256076801
1242,ACEPTA,1270196211883085824
1243,TRISTEZA,1249191454876073986
1244,MIEDO,1245430396310843393
1245,ENOJO,1397736403128262656
1246,ENOJO,1283249930400915457
1247,ACEPTA,1375262540394065923
1248,ENOJO,1417631281156927489
1249,ACEPTA,1304758171362304001
1250,SORPRESA,1266570608063758343
1251,MIEDO,1412852689432625152
1252,ACEPTA,1278094922785206272
1253,ACEPTA,1256250664277155847
1254,SORPRESA,1249432499614363653
1255,ASCO,1259139572950155264
1256,ACEPTA,1378151205642330112
1257,ALEGRIA,1383482043481280516
1258,ASCO,1407170040852631557
1259,NO,1248617183166337025
1260,ASCO,1268283563520282630
1261,ENOJO,1266761582450802688
1262,ACEPTA,1276932068765818881
1263,ANTICIPA,1456282504978178051
1264,ANTICIPA,1421108812182745088
1265,SORPRESA,1355166546776252418
1266,ENOJO,1290128654677053440
1267,ANTICIPA,1286028174598582278
1268,ASCO,1263515661264961538
1269,MIEDO,1290389512166793217
1270,ENOJO,1319798339966275584
1271,SORPRESA,1251149235593949185
1272,ENOJO,1246483004777619457
1273,NO,1451972051368034310
1274,SORPRESA,1354205082120835072
1275,ANTICIPA,1327608207418777602
1276,ALEGRIA,1400886881609465856
1277,SORPRESA,1284640522410307589
1278,ALEGRIA,1367594916268892168
1279,ANTICIPA,1321680968533639168
1280,ASCO,1460807626959298562
1281,ANTICIPA,1257020858943619077
1282,ENOJO,1430594407837884416
1283,ALEGRIA,1308268616790360065
1284,ACEPTA,1406050223890354177
1285,ACEPTA,1347383588812156928
1286,ACEPTA,1255720895282380800
1287,NO,1260760372052520960
1288,ACEPTA,1261868814678908932
1289,NO,1250140422992580611
1290,ASCO,1282351590465126400
1291,ANTICIPA,1252644145224650755
1292,ENOJO,1351357842490613761
1293,SORPRESA,1270087864844537857
1294,SORPRESA,1327277824642850817
1295,ACEPTA,1305309941218115584
1296,ASCO,1396200668260708354
1297,NO,1319671185190375427
1298,ACEPTA,1290119094872576000
1299,ANTICIPA,1253835663151112193
1300,ASCO,1245134621475508225
1301,SORPRESA,1256305771274555399
1302,ENOJO,1275652292893642754
1303,SORPRESA,1427510408169107488
1304,ACEPTA,1403576945057665031
1305,NO,1261144441798234113
1306,ANTICIPA,1399779363344818178
1307,NO,1270770649003417601
1308,SORPRESA,1357530522906460160
1309,ANTICIPA,1390409211348197382
1310,ALEGRIA,1256008580421083138
1311,ACEPTA,1280164999428575232
1312,ANTICIPA,1253711428676190241
1313,SORPRESA,1435774160479916033
1314,ANTICIPA,1340148689893879809
1315,ALEGRIA,1387470550612824066
1316,ACEPTA,1300697596705423363
1317,ASCO,1378398582953365518
1318,ENOJO,1245470768189845510
1319,NO,1466778810901307397
1320,ANTICIPA,1250480457575043072
1321,ACEPTA,1346535616230653952
1322,SORPRESA,1276377373760524288
1323,ANTICIPA,1246157004227436545
1324,SORPRESA,1255705042126061580
1325,SORPRESA,1263964952634802177
1326,ASCO,1271858045228900352
1327,ALEGRIA,1390930912842551298
1328,ANTICIPA,1401129131019059202
1329,MIEDO,1330646712025800715
1330,ALEGRIA,1250609811475005445
1331,TRISTEZA,1323700766201257984
1332,ENOJO,1265718212085387266
1333,NO,1422786944501747713
1334,ASCO,1398337973830131716
1335,NO,1257127361155342337
1336,ACEPTA,1258052925169033218
1337,ANTICIPA,1251001131943297040
1338,ENOJO,1257006041658806272
1339,ACEPTA,1316084725203628032
1340,SORPRESA,1283982953534689280
1341,TRISTEZA,1291693790709850112
1342,SORPRESA,1287542968233136128
1343,ENOJO,1353531092733747201
1344,ENOJO,1403029364791463942
1345,TRISTEZA,1423354996712632323
1346,ACEPTA,1248327180322516994
1347,ACEPTA,1392684676066643969
1348,ANTICIPA,1448386363338919936
1349,SORPRESA,1250922616417902593
1350,ACEPTA,1267574500515708928
1351,ACEPTA,1250148670827266052
1352,SORPRESA,1415676487445876746
1353,ACEPTA,1458867055751417859
1354,NO,1299099613706633217
1355,TRISTEZA,1248649388668456964
1356,ACEPTA,1289370253953130496
1357,SORPRESA,1266436547022381056
1358,SORPRESA,1435236324139847691
1359,ACEPTA,1246318465029304320
1360,ASCO,1413911077839114241
1361,ALEGRIA,1278476370889314304
1362,ANTICIPA,1290778763526115328
1363,SORPRESA,1270025153586491392
1364,ANTICIPA,1380825175852249089
1365,ACEPTA,1261256156594479106
1366,SORPRESA,1274146939618111494
1367,ACEPTA,1246506127241564160
1368,NO,1365067095600484352
1369,ALEGRIA,1333890841128149000
1370,ENOJO,1279215573650624512
1371,SORPRESA,1265809143589371906
1372,TRISTEZA,1282859366367080449
1373,ANTICIPA,1245399972041744386
1374,ACEPTA,1435017599713173509
1375,ACEPTA,1246348857576914944
1376,MIEDO,1448858727541395459
1377,ACEPTA,1278535884674138112
1378,ALEGRIA,1247695922181689345
1379,ANTICIPA,1372679662044860417
1380,ACEPTA,1346703052359741441
1381,ENOJO,1376778647768608768
1382,ENOJO,1279903989652320256
1383,ASCO,1342138007751696386
1384,ACEPTA,1255501192349843458
1385,ASCO,1294735287541800961
1386,ALEGRIA,1253849304147484673
1387,ENOJO,1335357308172259328
1388,NO,1362864130160431106
1389,ENOJO,1251657560245092358
1390,ALEGRIA,1347607480965197824
1391,SORPRESA,1250927321336479751
1392,SORPRESA,1375918219320508420
1393,MIEDO,1301679294876446720
1394,ACEPTA,1246266516326113280
1395,ASCO,1246295837258297345
1396,ACEPTA,1249526634144772097
1397,ACEPTA,1365431713032265728
1398,SORPRESA,1314535574435442688
1399,ANTICIPA,1350279384209399812
1400,ENOJO,1250877577687904257
1401,ACEPTA,1281393492539985922
1402,ALEGRIA,1279257504036212736
1403,ACEPTA,1248501540307918848
1404,ANTICIPA,1300507157629108225
1405,ANTICIPA,1249826581721362434
1406,ASCO,1427704802704871431
1407,ALEGRIA,1257385922473181184
1408,SORPRESA,1247042815177056256
1409,NO,1294057907525267457
1410,ANTICIPA,1375837970666766336
1411,ANTICIPA,1311764974080004099
1412,ACEPTA,1354535200282324994
1413,ENOJO,1370032367407161348
1414,NO,1247325181569306631
1415,ANTICIPA,1261698432789512193
1416,ACEPTA,1287380728259452929
1417,SORPRESA,1247649309035843586
1418,ASCO,1246139201265045510
1419,ANTICIPA,1279162575054417927
1420,ENOJO,1313638462017417228
1421,TRISTEZA,1294309155747115008
1422,NO,1250056523964809216
1423,SORPRESA,1324121607669977089
1424,ANTICIPA,1396469078068453380
1425,MIEDO,1425171305909862406
1426,SORPRESA,1356526565727891456
1427,ANTICIPA,1255739410806702081
1428,ANTICIPA,1248065027308912640
1429,ANTICIPA,1255642085404708864
1430,ENOJO,1349761378467401729
1431,SORPRESA,1450333992331329539
1432,TRISTEZA,1252415654562418689
1433,ACEPTA,1458080133466804245
1434,NO,1416940953076654080
1435,SORPRESA,1311547367313870848
1436,ANTICIPA,1255926245847560192
1437,ENOJO,1286421167612530689
1438,ACEPTA,1254266276626739200
1439,ANTICIPA,1306293868690845709
1440,SORPRESA,1260356253458460673
1441,MIEDO,1417322177158811648
1442,NO,1278023126069231617
1443,ALEGRIA,1326688067705516033
1444,ACEPTA,1265092147184795651
1445,ASCO,1328344220990631936
1446,ENOJO,1358487948761550848
1447,ACEPTA,1261157905836806146
1448,SORPRESA,1262568440159776768
1449,SORPRESA,1326896756873781248
1450,ANTICIPA,1373700217778937862
1451,ACEPTA,1431724053514047489
1452,ACEPTA,1369784277261508608
1453,TRISTEZA,1251008769175293953
1454,ACEPTA,1245195457371860994
1455,SORPRESA,1360462918567923714
1456,NO,1350484344499040256
1457,ASCO,1247028081438539776
1458,ENOJO,1246308703860666368
1459,NO,1252098651737866240
1460,ANTICIPA,1377357431634755585
1461,ENOJO,1410723465875791874
1462,ENOJO,1370053641919373312
1463,MIEDO,1351995258784145426
1464,NO,1445406332119568389
1465,NO,1426192185574137858
1466,ANTICIPA,1259084734862426113
1467,ALEGRIA,1413578093281910787
1468,ACEPTA,1254074870092177409
1469,MIEDO,1253145772075384832
1470,ACEPTA,1260298181348384770
1471,TRISTEZA,1307744338055761920
1472,ALEGRIA,1274550059057557504
1473,TRISTEZA,1412369969300529157
1474,NO,1246571777217699842
1475,ASCO,1346440553139818499
1476,ENOJO,1316039196012937216
1477,ACEPTA,1250262238025351170
1478,ANTICIPA,1378462120266842113
1479,ACEPTA,1265788527352086528
1480,ALEGRIA,1305134030795440128
1481,ALEGRIA,1390877298941992961
1482,ACEPTA,1409035373892751363
1483,SORPRESA,1270220572723539968
1484,MIEDO,1245104310733680643
1485,SORPRESA,1249725873168809984
1486,NO,1271118104362270721
1487,ENOJO,1412937272266219522
1488,ALEGRIA,1269696006016454657
1489,ASCO,1250818913585119232
1490,NO,1248671369459613697
1491,ENOJO,1353410108227792897
1492,ALEGRIA,1404218235751436291
1493,ANTICIPA,1267518985773481985
1494,ACEPTA,1292832659824156672
1495,SORPRESA,1421221736767541259
1496,ASCO,1333848362303451136
1497,ENOJO,1282031428792918017
1498,ACEPTA,1247627288755216384
1499,ACEPTA,1247128542875451393
1500,ACEPTA,1410645256023031811
1501,SORPRESA,1266497314442612750
1502,ENOJO,1347223770919034882
1503,ASCO,1277793793169747971
1504,ALEGRIA,1275145182862868480
1505,ALEGRIA,1294372911613202432
1506,NO,1341778165778296839
1507,ALEGRIA,1381679411003539457
1508,SORPRESA,1352445242050555906
1509,ACEPTA,1282545029865713665
1510,ALEGRIA,1424897569428213768
1511,ALEGRIA,1389291897559060481
1512,ENOJO,1313116547867500546
1513,ANTICIPA,1299724042488942595
1514,ACEPTA,1263879373838520320
1515,SORPRESA,1259977834426220544
1516,SORPRESA,1383557817462784003
1517,SORPRESA,1264026826696986626
1518,NO,1376211851478978561
1519,ASCO,1280319448440700929
1520,SORPRESA,1289810413517971461
1521,ACEPTA,1282340978825650178
1522,ENOJO,1291759074598514688
1523,TRISTEZA,1247400400702959616
1524,ASCO,1363308037881085953
1525,SORPRESA,1275973927320326147
1526,ALEGRIA,1260646858290008064
1527,TRISTEZA,1279293387800264705
1528,ENOJO,1290073664302587904
1529,NO,1412894859233566720
1530,NO,1335230019489161219
1531,ANTICIPA,1257488130455805952
1532,SORPRESA,1360737292286058502
1533,ACEPTA,1428225487436984329
1534,NO,1460377479944622080
1535,ACEPTA,1286402190337138688
1536,ALEGRIA,1413628401781379074
1537,ACEPTA,1359804621460557825
1538,SORPRESA,1350533318513577984
1539,SORPRESA,1245378446097711106
1540,ANTICIPA,1301547662236418048
1541,ALEGRIA,1288905403250679808
1542,ALEGRIA,1346006472031948801
1543,SORPRESA,1247638037808517121
1544,ENOJO,1380701511886454786
1545,ANTICIPA,1349947269198602240
1546,NO,1275997504765595649
1547,ENOJO,1355726657915662344
1548,TRISTEZA,1456795142774419459
1549,NO,1431887981166612480
1550,ASCO,1249393475763597317
1551,ALEGRIA,1454573620462764035
1552,ACEPTA,1251929729449558017
1553,ANTICIPA,1254645682159394816
1554,ACEPTA,1257790190933999616
1555,TRISTEZA,1429306315814359042
1556,SORPRESA,1263935728851042308
1557,ACEPTA,1289235096826810369
1558,ENOJO,1266622074170286082
1559,TRISTEZA,1383282859817897992
1560,ACEPTA,1270148508301967361
1561,ENOJO,1426316561921490945
1562,NO,1383175962838257667
1563,ENOJO,1416652037807349763
1564,ALEGRIA,1247944498455478272
1565,ENOJO,1284321745940488192
1566,ANTICIPA,1245042140218097664
1567,ANTICIPA,1258181020324511744
1568,ANTICIPA,1428923054227214337
1569,ASCO,1254866354416480256
1570,NO,1461429968202870795
1571,NO,1353037961785434117
1572,NO,1263926997132034048
1573,ACEPTA,1265806103390142464
1574,ACEPTA,1421961129916567553
1575,SORPRESA,1345511334100668416
1576,TRISTEZA,1380727387751522313
1577,SORPRESA,1279633610576887808
1578,ANTICIPA,1366978658800435203
1579,SORPRESA,1288532248850042880
1580,ACEPTA,1318264600933040128
1581,TRISTEZA,1346252574299746313
1582,ASCO,1280001443899092992
1583,TRISTEZA,1363699903680057348
1584,ASCO,1342967218720616449
1585,NO,1285749215340236801
1586,NO,1326571095814778884
1587,ANTICIPA,1250146818404450304
1588,ANTICIPA,1423021121591517184
1589,ACEPTA,1244918630682263552
1590,SORPRESA,1420373850802511881
1591,ENOJO,1276876536730312704
1592,ENOJO,1453842094171242499
1593,MIEDO,1405882073622122501
1594,SORPRESA,1255323379734904834
1595,ACEPTA,1348428881200635904
1596,ACEPTA,1294010785790910467
1597,ASCO,1265850921415737344
1598,TRISTEZA,1331925889269972992
1599,NO,1306080197213483010
1600,SORPRESA,1262067037628702722
1601,ACEPTA,1274424701511557125
1602,ANTICIPA,1266159019384868865
1603,ACEPTA,1377072235148582915
1604,ACEPTA,1257505219744641024
1605,SORPRESA,1287933215739707392
1606,MIEDO,1275466791674757121
1607,SORPRESA,1248794111517298688
1608,ASCO,1339706583010271232
1609,ANTICIPA,1254520061261254656
1610,ANTICIPA,1393775246348541955
1611,ACEPTA,1322407592405000192
1612,ASCO,1297261045799682049
1613,NO,1253459385356963841
1614,ANTICIPA,1429124966243569665
1615,ACEPTA,1248704442901422083
1616,ASCO,1266033988751196160
1617,SORPRESA,1340147295061495808
1618,NO,1319388790545330177
1619,NO,1255702097733058560
1620,SORPRESA,1288932799978696704
1621,MIEDO,1259268056532103168
1622,ASCO,1292897295076331522
1623,ANTICIPA,1254395211217637376
1624,ASCO,1369360478296829953
1625,NO,1245853677367296002
1626,SORPRESA,1336294103127089152
1627,TRISTEZA,1281746386661322753
1628,ANTICIPA,1373874421325254659
1629,ALEGRIA,1388605013266780160
1630,ASCO,1375622750862245890
1631,ACEPTA,1252128376279760899
1632,ANTICIPA,1258530038263083009
1633,ALEGRIA,1360278787473117184
1634,ENOJO,1312201474487676934
1635,ASCO,1357032128983289861
1636,ENOJO,1452306583921299463
1637,ENOJO,1254965655125680128
1638,ANTICIPA,1261825623162359808
1639,ENOJO,1338112516237438976
1640,ACEPTA,1255523436111200258
1641,MIEDO,1455624056988966919
1642,NO,1262888033415725057
1643,ANTICIPA,1333230021024964610
1644,ANTICIPA,1304287374856183809
1645,ANTICIPA,1256780701120163840
1646,ACEPTA,1245181106221006849
1647,ENOJO,1375235831653404672
1648,NO,1250060687637962753
1649,ACEPTA,1248863897425068032
1650,SORPRESA,1249510350787088384
1651,ACEPTA,1247294331318239233
1652,ALEGRIA,1244893796162297857
1653,ACEPTA,1292843770426228736
1654,SORPRESA,1337955333621370883
1655,ANTICIPA,1390817747270049792
1656,ENOJO,1416926595386912768
1657,ASCO,1417133853643268098
1658,ACEPTA,1249544861658812421
1659,ACEPTA,1249502194908315648
1660,ACEPTA,1336542588547944449
1661,ACEPTA,1265489122820534273
1662,SORPRESA,1437568827609526276
1663,ALEGRIA,1438969599651942404
1664,SORPRESA,1245091622045380608
1665,ENOJO,1278182929563295744
